selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,brand,date,rotational_speed
1000000,70000,Diesel,Individual,Manual,1.0,24.52,1248.0,88.5,200.0,7.0,Maruti,5,1750.0
110000,120000,Petrol,Individual,Manual,2.0,14.2,1341.0,82.9,115.7,5.0,Hyundai,13,3200.0
320000,100000,Petrol,Individual,Manual,2.0,18.5,1197.0,80.0,111.8,5.0,Hyundai,9,4000.0
75000,110000,Diesel,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Tata,16,3500.0
350000,100000,Petrol,Individual,Manual,1.0,20.4,1197.0,83.11,113.0,5.0,Maruti,6,4200.0
170000,162500,Diesel,Individual,Manual,1.0,19.4,1405.0,70.0,135.4,5.0,Tata,8,2500.0
800000,39000,Diesel,Individual,Manual,1.0,22.54,1396.0,88.73,219.7,5.0,Hyundai,4,2125.0
500000,75000,Diesel,Individual,Manual,1.0,26.8,1248.0,74.0,190.0,5.0,Maruti,4,2000.0
1380000,50000,Diesel,Individual,Automatic,1.0,17.6,2179.0,153.86,400.0,7.0,Tata,4,2125.0
1300000,40000,Diesel,Individual,Manual,1.0,17.3,1497.0,121.0,300.0,8.0,Mahindra,2,2125.0
530000,92500,Diesel,Individual,Manual,1.0,22.32,1582.0,126.3,259.9,5.0,Hyundai,8,2325.0
360000,158000,Diesel,Individual,Manual,1.0,23.4,1248.0,74.0,190.0,5.0,Maruti,9,2000.0
310000,120000,Diesel,Individual,Manual,1.0,19.3,1248.0,73.9,190.0,5.0,Maruti,9,2000.0
725000,50000,Diesel,Individual,Manual,2.0,26.0,1498.0,98.6,200.0,5.0,Honda,6,1750.0
340000,110000,Diesel,Individual,Manual,1.0,19.3,1248.0,73.9,190.0,5.0,Maruti,9,2000.0
550000,2000,Diesel,Individual,Manual,2.0,25.4,1186.0,73.97,190.25,5.0,Hyundai,4,2000.0
1150000,181000,Diesel,Individual,Manual,2.0,11.5,2982.0,171.0,343.0,7.0,Toyota,10,2400.0
380000,70000,Diesel,Individual,Manual,1.0,27.28,1047.0,69.0,140.0,5.0,Tata,5,2400.0
350000,90000,Petrol,Individual,Automatic,2.0,17.97,1498.0,99.6,134.0,5.0,Nissan,8,4000.0
610000,2000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.86,117.0,5.0,Hyundai,2,4000.0
525000,20000,Petrol,Individual,Manual,1.0,20.85,1197.0,83.14,115.0,5.0,Maruti,6,4000.0
480000,120000,Diesel,Individual,Manual,1.0,12.8,2494.0,102.0,200.1,7.0,Toyota,10,2400.0
780000,35000,Diesel,Individual,Manual,1.0,16.55,2498.0,105.0,247.0,6.0,Mahindra,4,1900.0
320000,193000,Diesel,Individual,Manual,1.0,19.3,1248.0,73.9,190.0,5.0,Maruti,9,2000.0
375000,80000,Petrol,Individual,Manual,1.0,20.4,1197.0,81.8,113.0,5.0,Maruti,7,4200.0
300000,40000,Petrol,Individual,Manual,1.0,19.02,1198.0,67.05,104.0,5.0,Datsun,2,4000.0
500000,70000,Diesel,Individual,Manual,4.0,22.54,1396.0,88.73,219.7,5.0,Hyundai,6,2125.0
404000,122358,Diesel,Individual,Manual,1.0,12.05,2179.0,120.0,290.0,9.0,Mahindra,10,2300.0
500000,75000,Diesel,Individual,Manual,1.0,14.07,2956.0,69.01,223.0,7.0,Tata,6,1900.0
350000,120000,Diesel,Individual,Manual,1.0,27.28,1047.0,69.0,140.0,5.0,Tata,4,2400.0
380000,40000,Petrol,Individual,Manual,1.0,17.57,1193.0,88.7,140.0,5.0,Tata,6,2750.0
114999,95200,Petrol,Individual,Manual,3.0,13.2,1495.0,94.0,122.6,5.0,Hyundai,13,3500.0
335000,33033,Petrol,Dealer,Manual,1.0,19.4,1198.0,86.8,109.0,5.0,Honda,7,4500.0
465000,63063,Petrol,Dealer,Automatic,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,6,4000.0
290000,60000,Diesel,Individual,Manual,1.0,21.02,1248.0,88.76,200.0,5.0,Tata,9,2375.0
110000,45000,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62.0,5.0,Maruti,16,3000.0
450000,80000,Diesel,Individual,Manual,3.0,11.57,2179.0,138.1,320.0,7.0,Tata,10,2200.0
400000,170000,Diesel,Individual,Manual,2.0,13.6,2523.0,63.0,180.0,7.0,Mahindra,12,1470.0
210000,207890,Diesel,Individual,Manual,2.0,13.6,2523.0,63.0,180.0,7.0,Mahindra,14,1470.0
4600000,7976,Diesel,Individual,Automatic,1.0,17.9,2143.0,170.0,400.0,5.0,Mercedes-Benz,3,2100.0
220000,35000,Petrol,Individual,Manual,1.0,16.8,796.0,34.2,59.0,8.0,Maruti,5,2500.0
450000,35000,Petrol,Individual,Manual,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,4,4000.0
450000,35000,Petrol,Individual,Manual,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,4,4000.0
290000,50000,Petrol,Individual,Automatic,1.0,16.95,1197.0,78.9,111.8,5.0,Hyundai,8,4000.0
520000,20000,Petrol,Individual,Manual,1.0,20.4,1197.0,81.8,113.0,5.0,Maruti,5,4200.0
265000,20000,Petrol,Individual,Automatic,1.0,16.95,1197.0,78.9,111.8,5.0,Hyundai,10,4000.0
330000,50000,Petrol,Individual,Manual,2.0,18.6,1197.0,85.8,114.0,5.0,Maruti,9,4000.0
330000,50000,Petrol,Individual,Manual,2.0,18.6,1197.0,85.8,114.0,5.0,Maruti,9,4000.0
509999,120000,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,7,1800.0
500000,70000,Petrol,Individual,Manual,1.0,17.1,1591.0,121.3,154.9,5.0,Hyundai,7,4200.0
525000,50000,Petrol,Individual,Manual,1.0,17.19,1197.0,81.86,114.73,5.0,Hyundai,6,4000.0
675000,16500,Petrol,Individual,Manual,1.0,21.01,1197.0,81.8,113.0,5.0,Maruti,2,4200.0
300000,70000,Petrol,Individual,Manual,1.0,17.0,1197.0,80.0,111.8,5.0,Hyundai,11,4000.0
90000,99361,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62.0,5.0,Maruti,16,3000.0
650000,25000,Diesel,Individual,Manual,1.0,26.59,1248.0,74.0,190.0,5.0,Maruti,4,2000.0
409000,70000,Petrol,Individual,Manual,2.0,19.1,1197.0,85.8,114.0,5.0,Maruti,7,4000.0
395000,80000,Diesel,Individual,Manual,2.0,24.0,1120.0,70.0,160.0,5.0,Hyundai,6,2125.0
215000,70000,Petrol,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Maruti,11,3500.0
400000,70000,Petrol,Individual,Manual,2.0,19.1,1197.0,85.8,114.0,5.0,Maruti,7,4000.0
120000,60000,Petrol,Individual,Manual,3.0,18.6,1199.0,79.4,108.0,5.0,Chevrolet,9,4400.0
645000,10000,Petrol,Individual,Automatic,1.0,20.3,1199.0,84.0,114.0,5.0,Tata,3,3500.0
81000,80000,Petrol,Individual,Manual,1.0,16.1,796.0,37.0,59.0,4.0,Maruti,15,2500.0
1300000,30000,Diesel,Individual,Manual,1.0,25.6,1498.0,97.9,200.0,5.0,Honda,4,1750.0
1250000,33000,Diesel,Individual,Manual,1.0,25.6,1498.0,97.9,200.0,5.0,Honda,4,1750.0
535000,90000,Petrol,Individual,Manual,3.0,16.02,1373.0,93.7,130.0,7.0,Maruti,8,4000.0
555000,80100,Diesel,Individual,Manual,2.0,19.01,1461.0,108.5,248.0,5.0,Nissan,7,2250.0
725000,120000,Petrol,Individual,Manual,1.0,17.4,1497.0,117.3,145.0,5.0,Honda,7,4600.0
300000,10000,Diesel,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Mahindra,38,3500.0
229999,40000,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72.0,5.0,Renault,5,4386.0
800000,160000,Diesel,Individual,Manual,2.0,12.99,2494.0,100.6,200.0,8.0,Toyota,8,2400.0
409999,47000,Petrol,Individual,Manual,1.0,20.51,998.0,67.04,90.0,5.0,Maruti,4,3500.0
1210000,25000,Diesel,Individual,Manual,1.0,21.38,1396.0,88.7,219.7,5.0,Hyundai,3,2125.0
400000,26000,Petrol,Individual,Manual,1.0,23.84,1199.0,84.0,114.0,5.0,Tata,4,3500.0
520000,29000,Diesel,Individual,Manual,1.0,24.0,1186.0,73.97,190.24,5.0,Hyundai,3,2000.0
650000,50000,Petrol,Individual,Automatic,1.0,21.4,1197.0,83.1,115.0,5.0,Maruti,5,4000.0
325000,58000,Petrol,Individual,Manual,3.0,16.1,1298.0,88.2,112.8,5.0,Maruti,10,4500.0
420000,120000,Petrol,Individual,Automatic,1.0,17.4,1197.0,85.8,114.0,5.0,Maruti,9,4000.0
400000,50000,Petrol,Individual,Manual,1.0,20.4,1197.0,81.8,113.0,5.0,Maruti,7,4200.0
254999,80000,Petrol,Individual,Manual,4.0,17.0,1197.0,80.0,111.8,5.0,Hyundai,11,4000.0
65000,60000,Petrol,Individual,Manual,4.0,17.3,993.0,60.0,78.0,5.0,Maruti,18,4500.0
351000,36000,Petrol,Individual,Manual,1.0,23.1,998.0,67.04,90.0,5.0,Maruti,4,3500.0
404000,120000,Diesel,Individual,Manual,3.0,12.8,2494.0,102.0,200.1,8.0,Toyota,14,2400.0
185000,185000,Diesel,Individual,Manual,3.0,21.1,1248.0,73.9,190.0,5.0,Maruti,10,2000.0
250000,50000,Diesel,Individual,Manual,1.0,23.08,1461.0,63.1,160.0,5.0,Nissan,10,2000.0
60000,100000,Petrol,Individual,Manual,4.0,17.3,993.0,60.0,78.0,5.0,Maruti,19,4500.0
500000,50000,Petrol,Individual,Manual,2.0,17.1,1591.0,121.3,154.9,5.0,Hyundai,8,4200.0
85000,80000,Petrol,Individual,Manual,2.0,18.2,998.0,67.1,90.0,5.0,Maruti,14,3500.0
85000,60000,Petrol,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,16,3500.0
85000,80000,Petrol,Individual,Manual,4.0,19.7,796.0,46.3,62.0,5.0,Maruti,16,3000.0
265000,90000,Diesel,Individual,Manual,4.0,19.3,1248.0,73.9,190.0,5.0,Maruti,10,2000.0
130000,162000,Petrol,Individual,Manual,2.0,19.0,998.0,66.1,90.0,5.0,Maruti,11,3500.0
480000,110000,Diesel,Individual,Manual,3.0,20.77,1248.0,88.76,200.0,7.0,Maruti,8,1750.0
170000,120000,Diesel,Individual,Manual,3.0,17.8,1248.0,75.0,190.0,5.0,Maruti,13,2000.0
275000,45000,Diesel,Individual,Manual,1.0,23.08,1461.0,63.1,160.0,5.0,Nissan,10,2000.0
89000,90000,Petrol,Individual,Manual,2.0,18.9,998.0,67.1,90.0,5.0,Maruti,16,3500.0
170000,90000,Diesel,Individual,Manual,2.0,20.0,1399.0,68.0,160.0,5.0,Ford,11,2000.0
1090000,16500,Petrol,Dealer,Manual,1.0,17.0,1197.0,110.0,200.0,5.0,Mahindra,2,2750.0
1100000,67000,Diesel,Individual,Automatic,1.0,17.01,1582.0,126.2,259.9,5.0,Hyundai,4,2325.0
610000,52000,Petrol,Dealer,Manual,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,3,4200.0
335000,40000,Petrol,Dealer,Manual,1.0,20.63,1198.0,67.0,104.0,5.0,Datsun,5,4000.0
434999,40000,Petrol,Dealer,Manual,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,6,4000.0
3000000,35000,Diesel,Individual,Manual,1.0,14.24,2755.0,174.5,420.0,7.0,Toyota,3,2000.0
390000,13000,Petrol,Dealer,Manual,1.0,20.71,799.0,53.26,72.0,5.0,Renault,3,4386.0
325000,40000,Petrol,Dealer,Manual,1.0,18.5,1198.0,86.8,109.0,5.0,Honda,9,4500.0
640000,10000,Petrol,Dealer,Manual,1.0,17.0,1198.0,73.75,110.0,5.0,Volkswagen,2,3750.0
450000,9000,Petrol,Dealer,Manual,1.0,16.95,1498.0,97.7,134.0,5.0,Nissan,9,4000.0
400000,70000,Diesel,Dealer,Manual,2.0,23.59,1364.0,67.06,170.0,5.0,Toyota,8,2100.0
215000,60000,Petrol,Dealer,Manual,1.0,20.36,1197.0,78.9,111.8,5.0,Hyundai,12,4000.0
570000,40000,Diesel,Dealer,Manual,1.0,20.45,1461.0,83.8,200.0,5.0,Renault,7,1900.0
680000,93000,Diesel,Dealer,Manual,1.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,9,2200.0
325000,80000,Diesel,Individual,Manual,4.0,12.8,2494.0,102.0,200.1,7.0,Toyota,13,2400.0
150000,50000,Petrol,Individual,Manual,2.0,15.64,1193.0,64.08,100.0,5.0,Tata,10,2700.0
690000,68000,Petrol,Dealer,Automatic,1.0,14.5,1797.0,147.5,177.5,5.0,Hyundai,8,4700.0
1550000,25000,Diesel,Individual,Automatic,1.0,14.84,2143.0,170.0,400.0,5.0,Mercedes-Benz,8,2100.0
64000,18000,Petrol,Dealer,Manual,1.0,25.4,624.0,37.5,51.0,4.0,Tata,9,4000.0
250000,120000,Diesel,Individual,Manual,1.0,23.08,1461.0,63.1,160.0,5.0,Nissan,8,2000.0
65000,35000,Petrol,Individual,Manual,1.0,18.9,998.0,67.1,90.0,5.0,Maruti,16,3500.0
550000,60000,Diesel,Individual,Manual,2.0,26.59,1248.0,74.0,190.0,5.0,Maruti,5,2000.0
140000,70000,Petrol,Individual,Manual,4.0,20.36,1197.0,78.9,111.7,5.0,Hyundai,11,4000.0
300000,30000,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72.0,5.0,Renault,5,4386.0
800000,70000,Petrol,Individual,Automatic,1.0,16.34,1798.0,189.3,250.0,5.0,Volkswagen,5,3275.0
2625000,9000,Diesel,Dealer,Automatic,1.0,13.6,1999.0,177.0,430.0,5.0,Jaguar,4,2125.0
5150000,20000,Petrol,Dealer,Automatic,1.0,22.37,2487.0,214.56,202.0,5.0,Lexus,2,4400.0
3200000,45000,Diesel,Dealer,Automatic,1.0,19.33,1999.0,177.0,430.0,5.0,Jaguar,4,2125.0
503000,110000,Diesel,Individual,Manual,1.0,14.1,2179.0,147.94,320.0,7.0,Tata,6,2250.0
3800000,20000,Diesel,Individual,Automatic,1.0,18.0,1969.0,190.0,190.0,5.0,Volvo,2,3500.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,1.0,19.16,2494.0,157.7,213.0,5.0,Toyota,5,4500.0
225000,58343,Petrol,Trustmark Dealer,Manual,1.0,21.79,998.0,67.05,90.0,5.0,Maruti,8,3500.0
740000,38817,Diesel,Dealer,Manual,1.0,27.39,1248.0,74.0,190.0,5.0,Maruti,3,2000.0
550000,56494,Petrol,Trustmark Dealer,Manual,1.0,18.2,1199.0,88.7,110.0,5.0,Honda,5,4800.0
750000,79328,Diesel,Trustmark Dealer,Manual,2.0,12.99,2494.0,100.6,200.0,7.0,Toyota,8,2400.0
650000,5621,Petrol,Trustmark Dealer,Automatic,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,2,4200.0
625000,25538,Petrol,Trustmark Dealer,Manual,1.0,16.78,1496.0,88.73,132.0,5.0,Toyota,4,3000.0
600000,69779,Petrol,Dealer,Automatic,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,3,4200.0
450000,56290,Diesel,Dealer,Manual,1.0,24.0,1186.0,73.97,190.24,5.0,Hyundai,4,2000.0
5400000,7500,Diesel,Dealer,Automatic,1.0,16.78,1995.0,190.0,400.0,5.0,BMW,2,2125.0
5500000,8500,Diesel,Dealer,Automatic,1.0,16.78,1995.0,190.0,400.0,5.0,BMW,2,2125.0
779000,7032,Petrol,Trustmark Dealer,Automatic,1.0,19.0,1199.0,88.76,110.0,5.0,Honda,2,4800.0
645000,11000,Petrol,Dealer,Automatic,1.0,14.3,1598.0,103.5,153.0,5.0,Skoda,5,3800.0
2475000,2000,Diesel,Dealer,Automatic,1.0,16.8,1984.0,150.0,350.0,5.0,Volvo,3,2125.0
150000,106000,Petrol,Individual,Manual,3.0,20.36,1197.0,78.9,111.7,5.0,Hyundai,11,4000.0
265000,162000,Diesel,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Toyota,9,3500.0
500000,120000,Petrol,Individual,Automatic,2.0,11.1,2354.0,158.8,218.0,5.0,Honda,12,4200.0
480000,90000,Diesel,Individual,Manual,1.0,26.59,1248.0,74.0,190.0,5.0,Maruti,6,2000.0
535000,70000,Diesel,Individual,Manual,3.0,22.32,1582.0,126.32,259.8,5.0,Hyundai,7,2325.0
250000,240000,Diesel,Individual,Manual,3.0,12.8,2494.0,102.0,200.1,8.0,Toyota,16,2400.0
300000,100000,Diesel,Individual,Manual,2.0,21.5,1248.0,88.8,200.0,5.0,Maruti,9,1750.0
340000,214000,Petrol,Individual,Manual,2.0,13.9,1599.0,103.2,146.1,5.0,Hyundai,12,3000.0
340000,214000,Diesel,Individual,Manual,2.0,16.8,1493.0,110.0,235.4,5.0,Hyundai,12,2325.0
240000,50000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,5,3500.0
1085000,1000,Petrol,Individual,Automatic,1.0,18.0,1497.0,117.6,145.0,5.0,Honda,3,4600.0
750000,19000,Diesel,Individual,Automatic,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,4,2000.0
95000,265000,Diesel,Individual,Manual,2.0,17.0,1405.0,70.0,132.4,5.0,Tata,9,2500.0
409999,35000,CNG,Individual,Manual,1.0,20.88,1196.0,61.7,85.0,5.0,Maruti,1,3000.0
215000,80000,Petrol,Individual,Manual,2.0,23.95,998.0,67.05,90.0,5.0,Maruti,7,3500.0
1290000,50000,Diesel,Individual,Automatic,1.0,16.0,2179.0,140.0,330.0,7.0,Mahindra,5,2200.0
150000,80000,Petrol,Individual,Manual,1.0,20.92,998.0,67.1,90.0,5.0,Maruti,11,3500.0
219000,50000,Petrol,Individual,Manual,2.0,21.1,814.0,55.2,74.5,5.0,Hyundai,8,4000.0
325000,100000,Petrol,Individual,Manual,1.0,23.84,1199.0,84.0,114.0,5.0,Tata,3,3500.0
260000,120000,Petrol,Individual,Manual,2.0,15.1,1196.0,73.0,101.0,5.0,Maruti,8,3000.0
2625000,9000,Diesel,Dealer,Automatic,1.0,13.6,1999.0,177.0,430.0,5.0,Jaguar,4,2125.0
5150000,20000,Petrol,Dealer,Automatic,1.0,22.37,2487.0,214.56,202.0,5.0,Lexus,2,4400.0
3200000,45000,Diesel,Dealer,Automatic,1.0,19.33,1999.0,177.0,430.0,5.0,Jaguar,4,2125.0
503000,110000,Diesel,Individual,Manual,1.0,14.1,2179.0,147.94,320.0,7.0,Tata,6,2250.0
3800000,20000,Diesel,Individual,Automatic,1.0,18.0,1969.0,190.0,190.0,5.0,Volvo,2,3500.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,1.0,19.16,2494.0,157.7,213.0,5.0,Toyota,5,4500.0
225000,58343,Petrol,Trustmark Dealer,Manual,1.0,21.79,998.0,67.05,90.0,5.0,Maruti,8,3500.0
740000,38817,Diesel,Dealer,Manual,1.0,27.39,1248.0,74.0,190.0,5.0,Maruti,3,2000.0
550000,56494,Petrol,Trustmark Dealer,Manual,1.0,18.2,1199.0,88.7,110.0,5.0,Honda,5,4800.0
750000,79328,Diesel,Trustmark Dealer,Manual,2.0,12.99,2494.0,100.6,200.0,7.0,Toyota,8,2400.0
650000,5621,Petrol,Trustmark Dealer,Automatic,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,2,4200.0
625000,25538,Petrol,Trustmark Dealer,Manual,1.0,16.78,1496.0,88.73,132.0,5.0,Toyota,4,3000.0
600000,69779,Petrol,Dealer,Automatic,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,3,4200.0
450000,56290,Diesel,Dealer,Manual,1.0,24.0,1186.0,73.97,190.24,5.0,Hyundai,4,2000.0
5400000,7500,Diesel,Dealer,Automatic,1.0,16.78,1995.0,190.0,400.0,5.0,BMW,2,2125.0
5500000,8500,Diesel,Dealer,Automatic,1.0,16.78,1995.0,190.0,400.0,5.0,BMW,2,2125.0
779000,7032,Petrol,Trustmark Dealer,Automatic,1.0,19.0,1199.0,88.76,110.0,5.0,Honda,2,4800.0
645000,11000,Petrol,Dealer,Automatic,1.0,14.3,1598.0,103.5,153.0,5.0,Skoda,5,3800.0
2475000,2000,Diesel,Dealer,Automatic,1.0,16.8,1984.0,150.0,350.0,5.0,Volvo,3,2125.0
700000,40000,Diesel,Individual,Automatic,1.0,23.8,1498.0,78.9,160.0,5.0,Honda,2,1750.0
950000,45000,Diesel,Individual,Manual,1.0,21.38,1396.0,88.7,219.7,5.0,Hyundai,4,2125.0
160000,80000,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62.0,5.0,Maruti,11,3000.0
409999,135000,Diesel,Individual,Manual,2.0,24.4,1120.0,71.01,180.4,5.0,Hyundai,6,2125.0
840000,120000,Diesel,Individual,Manual,2.0,12.99,2494.0,100.6,200.0,7.0,Toyota,6,2400.0
450000,67000,Diesel,Individual,Manual,1.0,23.59,1364.0,67.1,170.0,5.0,Toyota,8,2100.0
900000,50000,Diesel,Individual,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,4,2000.0
570000,134000,Diesel,Individual,Manual,2.0,12.8,2494.0,102.0,200.1,7.0,Toyota,13,2400.0
254999,110000,Diesel,Individual,Manual,2.0,23.08,1461.0,63.1,160.0,5.0,Nissan,10,2000.0
130000,40000,Petrol,Individual,Manual,1.0,16.1,796.0,37.0,59.0,4.0,Maruti,12,2500.0
530000,120000,Diesel,Individual,Manual,2.0,23.4,1248.0,74.0,190.0,5.0,Maruti,8,2000.0
520000,110000,Diesel,Individual,Manual,2.0,20.14,1498.0,88.8,230.0,5.0,Volkswagen,6,2000.0
229999,170000,Diesel,Individual,Manual,2.0,21.0,1461.0,64.1,160.0,5.0,Mahindra,10,2000.0
81000,80000,Petrol,Individual,Manual,2.0,16.1,796.0,37.0,59.0,4.0,Maruti,17,2500.0
600000,47000,Diesel,Individual,Manual,1.0,25.2,1248.0,74.0,190.0,5.0,Maruti,5,2000.0
409999,93000,Petrol,Individual,Manual,1.0,19.1,1197.0,81.86,113.75,5.0,Hyundai,6,4000.0
120000,70000,Petrol,Individual,Manual,2.0,16.1,796.0,37.0,59.0,4.0,Maruti,11,2500.0
320000,50000,Petrol,Individual,Manual,1.0,23.1,998.0,67.04,90.0,5.0,Maruti,7,3500.0
292000,70000,Diesel,Individual,Manual,1.0,20.0,1399.0,68.05,160.0,5.0,Ford,6,2000.0
390000,80000,Diesel,Individual,Manual,1.0,13.93,2179.0,138.03,320.0,7.0,Tata,9,2200.0
550000,44000,Petrol,Individual,Manual,1.0,18.16,1196.0,86.8,112.0,5.0,Ford,5,4000.0
385000,25000,Petrol,Individual,Manual,1.0,23.1,998.0,67.04,90.0,5.0,Maruti,7,3500.0
800000,25000,Petrol,Individual,Manual,1.0,15.29,1591.0,121.3,151.0,5.0,Hyundai,5,4850.0
675000,10000,Petrol,Individual,Manual,1.0,21.21,1197.0,81.8,113.0,5.0,Maruti,2,4200.0
1525000,50000,Diesel,Individual,Manual,1.0,17.6,2179.0,153.86,400.0,7.0,Tata,3,2125.0
950000,30000,Diesel,Individual,Manual,1.0,23.0,1498.0,98.96,205.0,5.0,Ford,3,2500.0
610000,50000,Diesel,Individual,Manual,2.0,21.19,1396.0,88.73,219.66,5.0,Hyundai,6,2125.0
525000,120000,Diesel,Individual,Manual,1.0,22.54,1396.0,88.73,219.7,5.0,Hyundai,9,2125.0
700000,40000,Diesel,Individual,Automatic,1.0,23.8,1498.0,78.9,160.0,5.0,Honda,2,1750.0
375000,80000,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,6,1800.0
580000,90000,Diesel,Individual,Manual,1.0,20.45,1461.0,83.8,200.0,5.0,Nissan,6,1900.0
434999,50000,Petrol,Individual,Manual,2.0,20.4,1197.0,83.11,115.0,5.0,Maruti,6,4000.0
350000,2136,Petrol,Individual,Manual,1.0,22.5,999.0,67.0,91.0,5.0,Datsun,1,4250.0
730000,250000,Diesel,Individual,Manual,1.0,12.99,2494.0,100.0,200.0,7.0,Toyota,9,2400.0
600000,35000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,6,4000.0
1050000,120000,Diesel,Individual,Manual,1.0,12.99,2494.0,100.6,200.0,7.0,Toyota,6,2400.0
735000,70000,Diesel,Individual,Manual,1.0,27.39,1248.0,74.0,190.0,5.0,Maruti,4,2000.0
1050000,18000,Diesel,Dealer,Manual,1.0,19.6,1461.0,108.45,245.0,5.0,Renault,3,1750.0
420000,110000,Diesel,Individual,Manual,2.0,18.2,1248.0,73.74,172.5,7.0,Chevrolet,5,1750.0
800000,60000,Diesel,Individual,Manual,1.0,23.65,1248.0,88.5,200.0,5.0,Maruti,4,1750.0
2000000,60000,Diesel,Individual,Automatic,1.0,12.55,2982.0,168.5,360.0,7.0,Toyota,6,2300.0
600000,147000,Diesel,Individual,Manual,2.0,26.59,1248.0,74.0,190.0,5.0,Maruti,5,2000.0
1900000,130000,Diesel,Individual,Automatic,1.0,12.55,2982.0,168.5,360.0,7.0,Toyota,6,2300.0
500000,99500,Diesel,Individual,Manual,3.0,11.5,1991.0,147.9,320.0,7.0,Chevrolet,10,2000.0
200000,110000,Diesel,Individual,Manual,2.0,17.0,1405.0,71.0,135.0,5.0,Tata,10,2500.0
370000,35000,Petrol,Individual,Manual,1.0,19.49,1198.0,67.04,104.0,5.0,Nissan,5,4000.0
260000,110000,Diesel,Individual,Manual,2.0,16.2,1493.0,110.0,235.4,5.0,Hyundai,11,2325.0
280000,100000,Diesel,Individual,Manual,1.0,25.32,1198.0,77.0,190.0,6.0,Mahindra,5,2000.0
610000,21000,Petrol,Individual,Manual,1.0,16.02,1373.0,93.7,130.0,7.0,Maruti,7,4000.0
300000,60000,Diesel,Individual,Manual,2.0,23.5,1498.0,90.0,204.0,5.0,Ford,8,2375.0
140000,40000,Diesel,Individual,Manual,1.0,16.6,1405.0,70.0,140.2,5.0,Tata,11,2400.0
229999,50000,Petrol,Individual,Manual,1.0,19.81,1086.0,68.05,99.04,5.0,Hyundai,13,4500.0
200000,65000,Petrol,Individual,Manual,2.0,19.0,998.0,66.1,90.0,5.0,Maruti,11,3500.0
200000,80000,Petrol,Individual,Manual,1.0,18.9,998.0,67.1,90.0,5.0,Maruti,10,3500.0
560000,119000,Diesel,Individual,Manual,1.0,23.9,1582.0,126.2,259.9,5.0,Hyundai,6,2325.0
750000,80000,Diesel,Individual,Manual,1.0,24.52,1248.0,88.5,200.0,7.0,Maruti,5,1750.0
585000,90000,Diesel,Individual,Manual,1.0,25.2,1248.0,74.0,190.0,5.0,Maruti,4,2000.0
760000,20000,Petrol,Individual,Manual,1.0,17.01,1591.0,121.4,154.9,5.0,Hyundai,5,4200.0
430000,80000,Diesel,Individual,Manual,2.0,25.2,1248.0,74.0,190.0,5.0,Maruti,7,2000.0
480000,44665,Diesel,Individual,Manual,1.0,25.32,1198.0,77.0,190.0,6.0,Mahindra,1,2000.0
500000,60000,Petrol,Individual,Manual,1.0,20.14,1197.0,81.86,113.75,5.0,Hyundai,3,4000.0
425000,22000,Petrol,Individual,Manual,1.0,18.5,1198.0,86.8,109.0,5.0,Honda,5,4500.0
250000,25000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,7,3500.0
285000,70000,Diesel,Individual,Manual,1.0,27.62,793.0,47.0,125.0,5.0,Maruti,5,2000.0
160000,123000,Petrol,Individual,Manual,3.0,17.5,1298.0,85.8,114.0,5.0,Maruti,13,4000.0
250000,70000,Diesel,Individual,Manual,2.0,20.54,1598.0,103.6,250.0,5.0,Volkswagen,10,2000.0
